GEO_ID,NAME,POPULATION
29137,"Monroe County, Missouri",8840
48247,"Jim Hogg County, Texas",5300
22081,"Red River Parish, Louisiana",9091
4015,"Mohave County, Arizona",200186
51045,"Craig County, Virginia",5190
13191,"McIntosh County, Georgia",14333
17103,"Lee County, Illinois",36031
6033,"Lake County, California",64665
18121,"Parke County, Indiana",17339
19197,"Wright County, Iowa",13229
29183,"St. Charles County, Missouri",360485
21007,"Ballard County, Kentucky",8249
6057,"Nevada County, California",98764
1093,"Marion County, Alabama",30776
12087,"Monroe County, Florida",73090
5003,"Ashley County, Arkansas",21853
17169,"Schuyler County, Illinois",7544
54041,"Lewis County, West Virginia",16372
16045,"Gem County, Idaho",16719
19139,"Muscatine County, Iowa",42745
2070,"Dillingham Census Area, Alaska",4847
28125,"Sharkey County, Mississippi",4916
48207,"Haskell County, Texas",5899
38073,"Ransom County, North Dakota",5457
42131,"Wyoming County, Pennsylvania",28276
16023,"Butte County, Idaho",2891
30003,"Big Horn County, Montana",12865
55129,"Washburn County, Wisconsin",15911
54007,"Braxton County, West Virginia",14523
12089,"Nassau County, Florida",73314
20077,"Harper County, Kansas",6034
51790,"Staunton city, Virginia",23746
12063,"Jackson County, Florida",49746
34033,"Salem County, New Jersey",66083
48339,"Montgomery County, Texas",455746
27125,"Red Lake County, Minnesota",4089
51035,"Carroll County, Virginia",30042
8087,"Morgan County, Colorado",28159
18049,"Fulton County, Indiana",20836
28025,"Clay County, Mississippi",20634
47075,"Haywood County, Tennessee",18787
51109,"Louisa County, Virginia",33153
18113,"Noble County, Indiana",47536
32023,"Nye County, Nevada",43946
22015,"Bossier Parish, Louisiana",116979
8081,"Moffat County, Colorado",13795
27123,"Ramsey County, Minnesota",508640
33007,"Coos County, New Hampshire",33055
6011,"Colusa County, California",21419
48505,"Zapata County, Texas",14018
47033,"Crockett County, Tennessee",14586
20043,"Doniphan County, Kansas",7945
22077,"Pointe Coupee Parish, Louisiana",22802
5139,"Union County, Arkansas",41639
21227,"Warren County, Kentucky",113792
13147,"Hart County, Georgia",25213
28021,"Claiborne County, Mississippi",9604
72121,"Sabana Grande Municipio, Puerto Rico",25265
48231,"Hunt County, Texas",86129
41039,"Lane County, Oregon",351715
18007,"Benton County, Indiana",8854
51063,"Floyd County, Virginia",15279
39095,"Lucas County, Ohio",441815
20173,"Sedgwick County, Kansas",498365
39133,"Portage County, Ohio",161419
48287,"Lee County, Texas",16612
13059,"Clarke County, Georgia",116714
6041,"Marin County, California",252409
38077,"Richland County, North Dakota",16321
51011,"Appomattox County, Virginia",14973
16033,"Clark County, Idaho",982
48193,"Hamilton County, Texas",8517
41055,"Sherman County, Oregon",1765
26037,"Clinton County, Michigan",75382
17085,"Jo Daviess County, Illinois",22678
19153,"Polk County, Iowa",430640
47113,"Madison County, Tennessee",98294
13183,"Long County, Georgia",14464
42121,"Venango County, Pennsylvania",54984
55001,"Adams County, Wisconsin",20875
1043,"Cullman County, Alabama",80406
19123,"Mahaska County, Iowa",22381
17159,"Richland County, Illinois",16233
48283,"La Salle County, Texas",6886
40131,"Rogers County, Oklahoma",86905
8009,"Baca County, Colorado",3788
20197,"Wabaunsee County, Kansas",7053
47013,"Campbell County, Tennessee",40716
13173,"Lanier County, Georgia",10078
26009,"Antrim County, Michigan",23580
17201,"Winnebago County, Illinois",295266
56043,"Washakie County, Wyoming",8533
29033,"Carroll County, Missouri",9295
30085,"Roosevelt County, Montana",10425
46057,"Hamlin County, South Dakota",5903
29055,"Crawford County, Missouri",24696
2105,"Hoonah-Angoon Census Area, Alaska",2150
48351,"Newton County, Texas",14445
36025,"Delaware County, New York",47980
13227,"Pickens County, Georgia",29431
35001,"Bernalillo County, New Mexico",662564
26109,"Menominee County, Michigan",24029
48395,"Robertson County, Texas",16622
29047,"Clay County, Missouri",221939
1009,"Blount County, Alabama",57322
1051,"Elmore County, Alabama",79303
18183,"Whitley County, Indiana",33292
47093,"Knox County, Tennessee",432226
39131,"Pike County, Ohio",28709
46101,"Moody County, South Dakota",6486
8071,"Las Animas County, Colorado",15507
27169,"Winona County, Minnesota",51461
18013,"Brown County, Indiana",15242
45003,"Aiken County, South Carolina",160099
45043,"Georgetown County, South Carolina",60158
25013,"Hampden County, Massachusetts",463490
40069,"Johnston County, Oklahoma",10957
51053,"Dinwiddie County, Virginia",28001
26123,"Newaygo County, Michigan",48460
42027,"Centre County, Pennsylvania",153990
31113,"Logan County, Nebraska",763
27023,"Chippewa County, Minnesota",12441
31171,"Thomas County, Nebraska",647
50025,"Windham County, Vermont",44513
31011,"Boone County, Nebraska",5505
18147,"Spencer County, Indiana",20952
20059,"Franklin County, Kansas",25992
21231,"Wayne County, Kentucky",20813
37009,"Ashe County, North Carolina",27281
19149,"Plymouth County, Iowa",24986
51135,"Nottoway County, Virginia",15853
33009,"Grafton County, New Hampshire",89118
37129,"New Hanover County, North Carolina",202667
48187,"Guadalupe County, Texas",131533
31081,"Hamilton County, Nebraska",9124
37007,"Anson County, North Carolina",26948
8035,"Douglas County, Colorado",285465
30033,"Garfield County, Montana",1206
51071,"Giles County, Virginia",17286
37101,"Johnston County, North Carolina",168878
42125,"Washington County, Pennsylvania",207820
31173,"Thurston County, Nebraska",6940
47029,"Cocke County, Tennessee",35662
72041,"Cidra Municipio, Puerto Rico",43480
34013,"Essex County, New Jersey",783969
36097,"Schuyler County, New York",18343
21137,"Lincoln County, Kentucky",24742
8055,"Huerfano County, Colorado",6711
10005,"Sussex County, Delaware",197145
27161,"Waseca County, Minnesota",19136
8069,"Larimer County, Colorado",299630
47181,"Wayne County, Tennessee",17021
38019,"Cavalier County, North Dakota",3993
41023,"Grant County, Oregon",7445
32015,"Lander County, Nevada",5775
1007,"Bibb County, Alabama",22915
5019,"Clark County, Arkansas",22995
29203,"Shannon County, Missouri",8441
37013,"Beaufort County, North Carolina",47759
12113,"Santa Rosa County, Florida",151372
2240,"Southeast Fairbanks Census Area, Alaska",7029
48087,"Collingsworth County, Texas",3057
39029,"Columbiana County, Ohio",107841
21157,"Marshall County, Kentucky",31448
51690,"Martinsville city, Virginia",13821
31039,"Cuming County, Nebraska",9139
29173,"Ralls County, Missouri",10167
48439,"Tarrant County, Texas",1809034
48053,"Burnet County, Texas",42750
16001,"Ada County, Idaho",392365
47147,"Robertson County, Tennessee",66283
27105,"Nobles County, Minnesota",21378
19143,"Osceola County, Iowa",6462
8025,"Crowley County, Colorado",5823
37067,"Forsyth County, North Carolina",350670
48335,"Mitchell County, Texas",9403
18143,"Scott County, Indiana",24181
20065,"Graham County, Kansas",2597
29013,"Bates County, Missouri",17049
12075,"Levy County, Florida",40801
4025,"Yavapai County, Arizona",211033
17199,"Williamson County, Illinois",66357
39031,"Coshocton County, Ohio",36901
72133,"Santa Isabel Municipio, Puerto Rico",23274
13067,"Cobb County, Georgia",688078
32033,"White Pine County, Nevada",10030
17105,"Livingston County, Illinois",38950
13117,"Forsyth County, Georgia",175511
30087,"Rosebud County, Montana",9233
55021,"Columbia County, Wisconsin",56833
42075,"Lebanon County, Pennsylvania",133568
28087,"Lowndes County, Mississippi",59779
4019,"Pima County, Arizona",980263
51515,"Bedford city, Virginia",6222
19089,"Howard County, Iowa",9566
1101,"Montgomery County, Alabama",229363
29079,"Grundy County, Missouri",10261
38093,"Stutsman County, North Dakota",21100
17203,"Woodford County, Illinois",38664
18039,"Elkhart County, Indiana",197559
17079,"Jasper County, Illinois",9698
40085,"Love County, Oklahoma",9423
72013,"Arecibo Municipio, Puerto Rico",96440
48213,"Henderson County, Texas",78532
21133,"Letcher County, Kentucky",24519
19085,"Harrison County, Iowa",14928
56041,"Uinta County, Wyoming",21118
20031,"Coffey County, Kansas",8601
27085,"McLeod County, Minnesota",36651
19023,"Butler County, Iowa",14867
56013,"Fremont County, Wyoming",40123
27165,"Watonwan County, Minnesota",11211
1125,"Tuscaloosa County, Alabama",194656
13097,"Douglas County, Georgia",132403
38065,"Oliver County, North Dakota",1846
12081,"Manatee County, Florida",322833
13181,"Lincoln County, Georgia",7996
